ATP,Location,Tournament,Date,Series,Court,Surface,Round,Best of,Winner,Loser,WRank,LRank,WPts,LPts,W1,L1,W2,L2,W3,L3,W4,L4,W5,L5,Wsets,Lsets,Comment,B365W,B365L,PSW,PSL,MaxW,MaxL,AvgW,AvgL
46,Umag,Croatia Open,21/07/2024,ATP250,Outdoor,Clay,1st Round,3,Muller A.,Arnaldi M.,102,40,606,1220,7,6,6,4,,,,,,,2,0,Completed,2.75,1.44,2.9,1.46,2.9,1.54,2.73,1.44
46,Umag,Croatia Open,21/07/2024,ATP250,Outdoor,Clay,1st Round,3,Marozsan F.,Shevchenko A.,49,58,995,885,6,4,4,6,7,6,,,,,2,1,Completed,1.57,2.38,1.67,2.34,1.67,2.46,1.59,2.31
46,Umag,Croatia Open,21/07/2024,ATP250,Outdoor,Clay,1st Round,3,Ugo Carabelli C.,Mikrut L.,96,350,645,143,6,2,7,5,,,,,,,2,0,Completed,1.36,3.2,1.4,3.17,1.4,3.25,1.37,3.04
46,Umag,Croatia Open,22/07/2024,ATP250,Outdoor,Clay,1st Round,3,Monteiro T.,Machac T.,79,39,730,1229,3,6,6,3,6,4,,,,,2,1,Completed,2.1,1.73,2.14,1.78,2.24,1.8,2.07,1.74
46,Umag,Croatia Open,22/07/2024,ATP250,Outdoor,Clay,1st Round,3,Mensik J.,Popyrin A.,81,46,721,1071,6,3,6,2,,,,,,,2,0,Completed,2.3,1.62,2.2,1.74,2.32,1.74,2.24,1.63
46,Umag,Croatia Open,22/07/2024,ATP250,Outdoor,Clay,1st Round,3,Trungelliti M.,Andreozzi G.,136,406,461,118,4,6,6,3,6,2,,,,,2,1,Completed,1.3,3.5,1.3,3.81,1.33,3.84,1.29,3.48
46,Umag,Croatia Open,22/07/2024,ATP250,Outdoor,Clay,1st Round,3,Cobolli F.,Navone M.,48,36,1025,1292,6,2,6,3,,,,,,,2,0,Completed,1.73,2.1,1.82,2.08,1.88,2.2,1.76,2.03
46,Umag,Croatia Open,22/07/2024,ATP250,Outdoor,Clay,1st Round,3,Lajovic D.,Misolic F.,53,228,921,258,6,4,3,6,6,2,,,,,2,1,Completed,1.53,2.5,1.55,2.61,1.58,2.61,1.51,2.49
46,Umag,Croatia Open,22/07/2024,ATP250,Outdoor,Clay,1st Round,3,Sonego L.,Poljicak M.,54,481,921,87,6,2,6,7,7,6,,,,,2,1,Completed,1.2,4.5,1.2,5.11,1.21,5.25,1.19,4.51
46,Umag,Croatia Open,22/07/2024,ATP250,Outdoor,Clay,1st Round,3,Dodig M.,Couacaud E.,310,205,172,292,3,6,6,3,6,2,,,,,2,1,Completed,2.75,1.44,2.73,1.51,2.75,1.55,2.61,1.48
