ATP,Location,Tournament,Date,Series,Court,Surface,Round,Best of,Winner,Loser,WRank,LRank,WPts,LPts,W1,L1,W2,L2,W3,L3,W4,L4,W5,L5,Wsets,Lsets,Comment,B365W,B365L,PSW,PSL,MaxW,MaxL,AvgW,AvgL
7,Dallas,Dallas Open,05/02/2025,ATP500,Indoor,Hard,1st Round,3,Nishioka Y.,Nakashima B.,67,42,847,1250,6,4,7,6,,,,,,,2,0,Completed,2.63,1.5,2.59,1.56,2.63,1.58,2.46,1.54
7,Dallas,Dallas Open,05/02/2025,ATP500,Indoor,Hard,1st Round,3,Mmoh M.,Carballes Baena R.,422,51,106,1071,6,1,3,6,6,4,,,,,2,1,Completed,2.3,1.62,2.33,1.67,2.49,1.67,2.26,1.62
7,Dallas,Dallas Open,05/02/2025,ATP500,Indoor,Hard,1st Round,3,Machac T.,Nishikori K.,25,71,1805,793,6,2,6,2,,,,,,,2,0,Completed,1.5,2.63,1.52,2.68,1.53,2.68,1.5,2.56
7,Dallas,Dallas Open,05/02/2025,ATP500,Indoor,Hard,1st Round,3,Opelka R.,Shevchenko A.,145,82,391,693,7,6,6,4,,,,,,,2,0,Completed,1.4,3,1.4,3.16,1.41,3.16,1.38,3
7,Dallas,Dallas Open,06/02/2025,ATP500,Indoor,Hard,1st Round,3,Fritz T.,Rinderknech A.,4,60,5050,936,6,4,6,2,,,,,,,2,0,Completed,1.08,8,1.12,7.57,1.12,8,1.1,7.01
7,Dallas,Dallas Open,06/02/2025,ATP500,Indoor,Hard,1st Round,3,Shapovalov D.,Kecmanovic M.,54,55,1021,996,6,3,6,7,6,3,,,,,2,1,Completed,1.57,2.38,1.68,2.32,1.68,2.39,1.62,2.26
7,Dallas,Dallas Open,06/02/2025,ATP500,Indoor,Hard,2nd Round,3,Nishioka Y.,Tiafoe F.,67,18,847,2560,3,6,6,4,6,3,,,,,2,1,Completed,2.5,1.53,2.61,1.56,2.61,1.57,2.48,1.53
7,Dallas,Dallas Open,06/02/2025,ATP500,Indoor,Hard,2nd Round,3,Arnaldi M.,Davidovich Fokina A.,39,59,1265,940,6,1,6,3,,,,,,,2,0,Completed,2.2,1.67,2.28,1.71,2.28,1.71,2.18,1.66
7,Dallas,Dallas Open,06/02/2025,ATP500,Indoor,Hard,2nd Round,3,Munar J.,Shelton B.,64,13,882,2980,6,2,7,6,,,,,,,2,0,Completed,7,1.1,7.74,1.12,7.74,1.13,6.68,1.1
7,Dallas,Dallas Open,06/02/2025,ATP500,Indoor,Hard,2nd Round,3,Machac T.,Hijikata R.,25,73,1805,759,6,4,7,6,,,,,,,2,0,Completed,1.14,5.5,1.15,6.37,1.16,6.37,1.14,5.45
7,Dallas,Dallas Open,06/02/2025,ATP500,Indoor,Hard,2nd Round,3,Ruud C.,Mmoh M.,5,422,4160,106,6,1,6,4,,,,,,,2,0,Completed,1.2,4.5,1.21,5.19,1.22,5.19,1.2,4.48
7,Dallas,Dallas Open,06/02/2025,ATP500,Indoor,Hard,2nd Round,3,Opelka R.,Norrie C.,145,63,391,892,4,6,7,6,6,4,,,,,2,1,Completed,1.73,2.1,1.75,2.22,1.75,2.22,1.72,2.09
7,Dallas,Dallas Open,07/02/2025,ATP500,Indoor,Hard,2nd Round,3,Paul T.,Quinn E.,9,199,3495,307,6,4,5,7,6,4,,,,,2,1,Completed,1.14,5.5,1.18,5.75,1.18,5.75,1.16,5.21
7,Dallas,Dallas Open,07/02/2025,ATP500,Indoor,Hard,2nd Round,3,Shapovalov D.,Fritz T.,54,4,1021,5050,2,6,6,3,7,6,,,,,2,1,Completed,3.75,1.29,3.89,1.3,3.89,1.31,3.52,1.29
7,Dallas,Dallas Open,07/02/2025,ATP500,Indoor,Hard,Quarterfinals,3,Munar J.,Arnaldi M.,64,39,882,1265,6,4,3,6,6,3,,,,,2,1,Completed,2.3,1.62,2.53,1.59,2.62,1.65,2.34,1.59
7,Dallas,Dallas Open,07/02/2025,ATP500,Indoor,Hard,Quarterfinals,3,Ruud C.,Nishioka Y.,5,67,4160,847,7,5,3,2,,,,,,,1,0,Retired,1.4,3,1.4,3.24,1.4,3.24,1.37,3.03
7,Dallas,Dallas Open,08/02/2025,ATP500,Indoor,Hard,Quarterfinals,3,Paul T.,Opelka R.,9,145,3495,391,7,6,6,2,,,,,,,2,0,Completed,1.53,2.5,1.58,2.55,1.58,2.75,1.52,2.5
7,Dallas,Dallas Open,08/02/2025,ATP500,Indoor,Hard,Quarterfinals,3,Shapovalov D.,Machac T.,54,25,1021,1805,7,6,6,0,,,,,,,2,0,Completed,2.2,1.67,2.17,1.78,2.2,1.78,2.11,1.71
7,Dallas,Dallas Open,08/02/2025,ATP500,Indoor,Hard,Semifinals,3,Ruud C.,Munar J.,5,64,4160,882,6,2,2,6,7,6,,,,,2,1,Completed,1.33,3.4,1.38,3.31,1.38,3.4,1.34,3.2
7,Dallas,Dallas Open,08/02/2025,ATP500,Indoor,Hard,Semifinals,3,Shapovalov D.,Paul T.,54,9,1021,3495,7,5,6,3,,,,,,,2,0,Completed,2.63,1.5,2.6,1.54,2.63,1.54,2.55,1.51
7,Dallas,Dallas Open,09/02/2025,ATP500,Indoor,Hard,The Final,3,Shapovalov D.,Ruud C.,54,5,1021,4160,7,6,6,3,,,,,,,2,0,Completed,1.62,2.3,1.7,2.28,1.71,2.3,1.66,2.22
