ATP,Location,Tournament,Date,Series,Court,Surface,Round,Best of,Winner,Loser,WRank,LRank,WPts,LPts,W1,L1,W2,L2,W3,L3,W4,L4,W5,L5,Wsets,Lsets,Comment,B365W,B365L,PSW,PSL,MaxW,MaxL,AvgW,AvgL
11,Marseille,Open 13,10/02/2025,ATP250,Indoor,Hard,1st Round,3,Medjedovic H.,Collignon R.,96,122,617,491,6,3,6,4,,,,,,,2,0,Completed,1.33,3.4,1.35,3.46,1.36,3.46,1.33,3.25
11,Marseille,Open 13,10/02/2025,ATP250,Indoor,Hard,1st Round,3,Virtanen O.,Korda S.,98,23,614,2000,6,7,7,6,6,4,,,,,2,1,Completed,3.2,1.36,3.29,1.38,3.3,1.38,3.14,1.34
11,Marseille,Open 13,10/02/2025,ATP250,Indoor,Hard,1st Round,3,Sonego L.,Van De Zandschulp B.,35,85,1376,672,6,1,3,6,6,3,,,,,2,1,Completed,1.8,2,1.85,2.05,1.85,2.05,1.81,1.98
11,Marseille,Open 13,11/02/2025,ATP250,Indoor,Hard,1st Round,3,Altmaier D.,Nardi L.,80,83,728,681,6,2,6,2,,,,,,,2,0,Completed,2,1.8,2.07,1.83,2.11,1.84,1.99,1.79
11,Marseille,Open 13,11/02/2025,ATP250,Indoor,Hard,1st Round,3,Bublik A.,Gasquet R.,48,128,1130,478,6,4,6,4,,,,,,,2,0,Completed,1.62,2.3,1.75,2.18,1.76,2.36,1.65,2.21
11,Marseille,Open 13,11/02/2025,ATP250,Indoor,Hard,1st Round,3,Van Assche L.,Bonzi B.,164,64,346,911,3,6,6,3,7,6,,,,,2,1,Completed,2.63,1.5,2.82,1.48,2.82,1.5,2.66,1.47
11,Marseille,Open 13,11/02/2025,ATP250,Indoor,Hard,1st Round,3,Struff J.L.,Guinard M.,46,280,1200,191,7,5,7,6,,,,,,,2,0,Completed,1.2,4.5,1.23,4.64,1.23,4.64,1.21,4.37
11,Marseille,Open 13,11/02/2025,ATP250,Indoor,Hard,1st Round,3,Borges N.,Wawrinka S.,39,158,1345,361,6,7,7,6,6,3,,,,,2,1,Completed,1.57,2.38,1.59,2.5,1.62,2.5,1.57,2.34
11,Marseille,Open 13,11/02/2025,ATP250,Indoor,Hard,1st Round,3,Bergs Z.,Chidekh C.,62,189,932,317,6,4,6,4,,,,,,,2,0,Completed,1.36,3.2,1.4,3.18,1.42,3.2,1.38,2.95
11,Marseille,Open 13,11/02/2025,ATP250,Indoor,Hard,1st Round,3,Zhang Zh.,Halys Q.,52,74,1050,756,6,3,6,7,7,6,,,,,2,1,Completed,1.73,2.1,1.76,2.17,1.82,2.17,1.74,2.05
11,Marseille,Open 13,12/02/2025,ATP250,Indoor,Hard,1st Round,3,Grenier H.,Gea A.,202,306,306,171,7,5,6,4,,,,,,,2,0,Completed,2.1,1.73,2.17,1.76,2.17,1.77,2.08,1.72
11,Marseille,Open 13,12/02/2025,ATP250,Indoor,Hard,1st Round,3,Herbert P.,Mayot H.,192,136,315,447,2,6,7,5,6,3,,,,,2,1,Completed,1.91,1.91,1.94,1.94,1.94,1.96,1.88,1.89
11,Marseille,Open 13,12/02/2025,ATP250,Indoor,Hard,2nd Round,3,Sonego L.,Van Assche L.,35,164,1376,346,,,,,,,,,,,,,Walkover,1.44,2.75,1.5,2.79,1.53,2.83,1.46,2.68
11,Marseille,Open 13,12/02/2025,ATP250,Indoor,Hard,2nd Round,3,Altmaier D.,Virtanen O.,80,98,728,614,6,4,6,3,,,,,,,2,0,Completed,2.1,1.73,2.2,1.76,2.2,1.82,2.11,1.71
11,Marseille,Open 13,12/02/2025,ATP250,Indoor,Hard,2nd Round,3,Medjedovic H.,Khachanov K.,96,21,617,2210,6,2,6,3,,,,,,,2,0,Completed,2.3,1.62,2.32,1.68,2.34,1.68,2.25,1.61
11,Marseille,Open 13,12/02/2025,ATP250,Indoor,Hard,2nd Round,3,Humbert U.,Bublik A.,17,48,2625,1130,7,6,6,4,,,,,,,2,0,Completed,1.29,3.75,1.32,3.75,1.32,3.75,1.28,3.54
