ATP,Location,Tournament,Date,Series,Court,Surface,Round,Best of,Winner,Loser,WRank,LRank,WPts,LPts,W1,L1,W2,L2,W3,L3,W4,L4,W5,L5,Wsets,Lsets,Comment,B365W,B365L,PSW,PSL,MaxW,MaxL,AvgW,AvgL
28,Hamburg,Hamburg Open,18/05/2025,ATP500,Outdoor,Clay,1st Round,3,Darderi L.,Dedura D.,45,372,1159,130,6,1,6,4,,,,,,,2,0,Completed,1.08,8,1.12,7.44,1.14,8.25,1.09,7.44
28,Hamburg,Hamburg Open,18/05/2025,ATP500,Outdoor,Clay,1st Round,3,Cerundolo F.,Martinez P.,18,48,2475,1070,6,2,6,3,,,,,,,2,0,Completed,1.17,5,1.18,5.56,1.2,5.7,1.17,5.19
28,Hamburg,Hamburg Open,19/05/2025,ATP500,Outdoor,Clay,1st Round,3,Nakashima B.,Collignon R.,29,84,1690,726,6,5,,,,,,,,,0,0,Retired,1.62,2.3,1.73,2.22,1.73,2.44,1.64,2.27
28,Hamburg,Hamburg Open,19/05/2025,ATP500,Outdoor,Clay,1st Round,3,Bautista Agut R.,Giron M.,57,43,974,1265,7,6,6,0,,,,,,,2,0,Completed,1.8,2,1.92,1.97,1.92,2.02,1.83,1.97
28,Hamburg,Hamburg Open,19/05/2025,ATP500,Outdoor,Clay,1st Round,3,Rublev A.,Dzumhur D.,17,69,2540,875,6,4,6,3,,,,,,,2,0,Completed,1.2,4.5,1.19,5.21,1.22,5.6,1.2,4.65
28,Hamburg,Hamburg Open,19/05/2025,ATP500,Outdoor,Clay,1st Round,3,Muller A.,Ymer E.,40,279,1313,190,6,3,7,5,,,,,,,2,0,Completed,1.4,3,1.4,3.19,1.41,3.3,1.38,3.04
28,Hamburg,Hamburg Open,19/05/2025,ATP500,Outdoor,Clay,1st Round,3,Lehecka J.,Gojo B.,37,255,1415,221,6,4,3,6,6,2,,,,,2,1,Completed,1.44,2.75,1.44,3,1.49,3,1.44,2.8
28,Hamburg,Hamburg Open,19/05/2025,ATP500,Outdoor,Clay,1st Round,3,Zverev A.,Kovacevic A.,3,80,7285,787,6,1,7,6,,,,,,,2,0,Completed,1.04,13,1.05,15.54,1.05,19.5,1.04,12.06
28,Hamburg,Hamburg Open,19/05/2025,ATP500,Outdoor,Clay,1st Round,3,Engel J.,Struff J.L.,333,86,154,690,7,6,7,6,,,,,,,2,0,Completed,4,1.25,4.24,1.26,4.5,1.27,3.98,1.25
28,Hamburg,Hamburg Open,20/05/2025,ATP500,Outdoor,Clay,1st Round,3,Cobolli F.,Sachko V.,35,235,1480,237,5,7,6,2,6,2,,,,,2,1,Completed,1.25,4,1.25,4.33,1.29,4.33,1.25,3.99
28,Hamburg,Hamburg Open,20/05/2025,ATP500,Outdoor,Clay,1st Round,3,Etcheverry T.,Comesana F.,55,64,975,911,7,6,6,3,,,,,,,2,0,Completed,2.1,1.73,2.21,1.74,2.28,1.77,2.16,1.7
28,Hamburg,Hamburg Open,20/05/2025,ATP500,Outdoor,Clay,1st Round,3,Tiafoe F.,Bu Y.,15,70,2625,874,7,5,6,2,,,,,,,2,0,Completed,1.5,2.63,1.53,2.65,1.53,2.82,1.5,2.6
28,Hamburg,Hamburg Open,20/05/2025,ATP500,Outdoor,Clay,1st Round,3,Ugo Carabelli C.,Baez S.,52,36,1000,1450,6,3,2,6,6,4,,,,,2,1,Completed,2.38,1.57,2.39,1.64,2.52,1.65,2.38,1.58
