ATP,Location,Tournament,Date,Series,Court,Surface,Round,Best of,Winner,Loser,WRank,LRank,WPts,LPts,W1,L1,W2,L2,W3,L3,W4,L4,W5,L5,Wsets,Lsets,Comment,B365W,B365L,PSW,PSL,MaxW,MaxL,AvgW,AvgL
30,Stuttgart,Stuttgart Open,09/06/2025,ATP250,Outdoor,Grass,1st Round,3,Lehecka J.,Bonzi B.,33,61,1605,945,6,4,6,4,,,,,,,2,0,Completed,1.36,3,1.43,3.05,1.43,3.2,1.39,2.95
30,Stuttgart,Stuttgart Open,09/06/2025,ATP250,Outdoor,Grass,1st Round,3,Nakashima B.,Fearnley J.,31,49,1650,1078,4,6,7,6,6,1,,,,,2,1,Completed,1.85,1.95,1.9,1.99,1.95,2.02,1.87,1.91
30,Stuttgart,Stuttgart Open,09/06/2025,ATP250,Outdoor,Grass,1st Round,3,Struff J.L.,Arnaldi M.,103,41,600,1265,6,4,6,4,,,,,,,2,0,Completed,2,1.83,1.98,1.91,2.06,1.91,1.97,1.82
30,Stuttgart,Stuttgart Open,09/06/2025,ATP250,Outdoor,Grass,1st Round,3,Mpetshi G.,Safiullin R.,36,74,1464,816,7,6,3,6,7,5,,,,,2,1,Completed,1.53,2.4,1.58,2.41,1.63,2.63,1.54,2.44
30,Stuttgart,Stuttgart Open,10/06/2025,ATP250,Outdoor,Grass,1st Round,3,Rinderknech A.,Shapovalov D.,81,30,761,1651,6,4,2,6,6,0,,,,,2,1,Completed,2.88,1.4,2.98,1.44,3.25,1.47,2.85,1.42
30,Stuttgart,Stuttgart Open,10/06/2025,ATP250,Outdoor,Grass,1st Round,3,Herbert P.,Dzumhur D.,132,67,449,900,6,4,3,0,,,,,,,1,0,Retired,1.5,2.6,1.5,2.78,1.53,2.92,1.52,2.55
30,Stuttgart,Stuttgart Open,10/06/2025,ATP250,Outdoor,Grass,1st Round,3,Fucsovics M.,Hanfmann Y.,112,135,508,440,7,5,6,4,,,,,,,2,0,Completed,1.5,2.6,1.54,2.64,1.58,2.7,1.49,2.6
30,Stuttgart,Stuttgart Open,10/06/2025,ATP250,Outdoor,Grass,1st Round,3,Halys Q.,Sonego L.,47,45,1123,1165,6,7,7,5,6,4,,,,,2,1,Completed,1.57,2.3,1.61,2.44,1.62,2.58,1.59,2.32
30,Stuttgart,Stuttgart Open,10/06/2025,ATP250,Outdoor,Grass,1st Round,3,Engel J.,Duckworth J.,281,94,191,653,4,6,6,4,7,6,,,,,2,1,Completed,4,1.25,3.78,1.31,4.1,1.31,3.71,1.27
30,Stuttgart,Stuttgart Open,10/06/2025,ATP250,Outdoor,Grass,1st Round,3,Tien L.,Nishioka Y.,68,78,888,787,6,7,7,6,,,,,,,1,1,Retired,1.44,2.7,1.46,2.9,1.5,3,1.45,2.71
30,Stuttgart,Stuttgart Open,10/06/2025,ATP250,Outdoor,Grass,1st Round,3,Moutet C.,Fognini F.,91,117,662,486,6,4,6,7,6,3,,,,,2,1,Completed,1.33,3.4,1.33,3.58,1.34,3.85,1.31,3.43
30,Stuttgart,Stuttgart Open,10/06/2025,ATP250,Outdoor,Grass,1st Round,3,Michelsen A.,Monfils G.,35,42,1550,1265,6,4,4,6,6,3,,,,,2,1,Completed,1.75,2,1.85,2.04,1.87,2.12,1.79,2.01
30,Stuttgart,Stuttgart Open,11/06/2025,ATP250,Outdoor,Grass,2nd Round,3,Fucsovics M.,Rinderknech A.,112,81,508,761,7,6,6,3,,,,,,,2,0,Completed,1.53,2.5,1.53,2.69,1.58,2.82,1.54,2.47
30,Stuttgart,Stuttgart Open,11/06/2025,ATP250,Outdoor,Grass,2nd Round,3,Shelton B.,Herbert P.,12,132,3080,449,7,6,7,5,,,,,,,2,0,Completed,1.33,3.4,1.33,3.66,1.35,3.85,1.32,3.36
30,Stuttgart,Stuttgart Open,11/06/2025,ATP250,Outdoor,Grass,2nd Round,3,Fritz T.,Halys Q.,7,47,4485,1123,6,3,7,6,,,,,,,2,0,Completed,1.36,3.1,1.42,3.13,1.43,3.3,1.38,3.04
30,Stuttgart,Stuttgart Open,11/06/2025,ATP250,Outdoor,Grass,2nd Round,3,Lehecka J.,Struff J.L.,33,103,1605,600,6,4,7,5,,,,,,,2,0,Completed,1.45,2.75,1.5,2.81,1.5,3,1.46,2.7
