ATP,Location,Tournament,Date,Series,Court,Surface,Round,Best of,Winner,Loser,WRank,LRank,WPts,LPts,W1,L1,W2,L2,W3,L3,W4,L4,W5,L5,Wsets,Lsets,Comment,B365W,B365L,PSW,PSL,MaxW,MaxL,AvgW,AvgL
39,Los Cabos,Los Cabos Open,15/07/2025,ATP250,Outdoor,Hard,1st Round,3,Kovacevic A.,Habib H.,76,172,799,326,6,1,3,6,6,3,,,,,2,1,Completed,1.33,3.4,1.38,3.28,1.38,3.4,1.32,3.34
39,Los Cabos,Los Cabos Open,15/07/2025,ATP250,Outdoor,Hard,1st Round,3,Nava E.,Vukic A.,123,90,495,664,7,6,6,3,,,,,,,2,0,Completed,2,1.8,2.08,1.83,2.08,1.91,1.95,1.83
39,Los Cabos,Los Cabos Open,15/07/2025,ATP250,Outdoor,Hard,1st Round,3,Ficovich J.P.,Kachmazov A.,148,183,391,308,6,3,6,2,,,,,,,2,0,Completed,2.38,1.53,2.52,1.58,2.52,1.6,2.35,1.57
39,Los Cabos,Los Cabos Open,15/07/2025,ATP250,Outdoor,Hard,1st Round,3,Hernandez A.,Daniel T.,493,155,82,368,3,6,7,5,6,4,,,,,2,1,Completed,3.1,1.33,3.35,1.37,3.4,1.37,3.2,1.34
39,Los Cabos,Los Cabos Open,16/07/2025,ATP250,Outdoor,Hard,1st Round,3,Nanda G.,Smith C.,405,135,115,448,6,4,6,2,,,,,,,2,0,Completed,4,1.22,4.71,1.22,4.71,1.9,4.09,1.27
39,Los Cabos,Los Cabos Open,16/07/2025,ATP250,Outdoor,Hard,1st Round,3,Schoolkate T.,Wu Y.,110,259,574,215,4,6,6,4,6,1,,,,,2,1,Completed,2.6,1.5,2.63,1.54,2.63,1.54,2.59,1.49
39,Los Cabos,Los Cabos Open,16/07/2025,ATP250,Outdoor,Hard,1st Round,3,Altmaier D.,Krueger M.,61,159,958,352,6,4,6,3,,,,,,,2,0,Completed,1.45,2.75,1.5,2.78,1.5,2.78,1.45,2.7
39,Los Cabos,Los Cabos Open,16/07/2025,ATP250,Outdoor,Hard,1st Round,3,Bu Y.,Magadan A.,73,921,862,18,7,6,6,2,,,,,,,2,0,Completed,1.07,7.5,1.08,9.78,1.08,9.78,1.07,8.4
39,Los Cabos,Los Cabos Open,16/07/2025,ATP250,Outdoor,Hard,1st Round,3,Basavareddy N.,Mejia N.,111,244,561,226,6,4,6,1,,,,,,,2,0,Completed,1.33,3.1,1.35,3.46,1.35,3.5,1.32,3.27
39,Los Cabos,Los Cabos Open,16/07/2025,ATP250,Outdoor,Hard,1st Round,3,Duckworth J.,Mannarino A.,113,93,550,661,6,3,6,4,,,,,,,2,0,Completed,1.75,2,1.85,2.05,1.85,2.05,1.78,2
39,Los Cabos,Los Cabos Open,16/07/2025,ATP250,Outdoor,Hard,1st Round,3,Walton A.,Pacheco Mendez R.,97,219,638,252,7,6,6,2,,,,,,,2,0,Completed,1.53,2.5,1.54,2.62,1.54,2.62,1.51,2.53
39,Los Cabos,Los Cabos Open,16/07/2025,ATP250,Outdoor,Hard,1st Round,3,Alvarez Valdes L.C.,McCabe J.,784,164,29,341,6,1,6,2,,,,,,,2,0,Completed,3.4,1.29,3.63,1.33,3.63,1.35,3.33,1.32
39,Los Cabos,Los Cabos Open,17/07/2025,ATP250,Outdoor,Hard,2nd Round,3,Ficovich J.P.,Halys Q.,148,52,391,1054,6,4,6,7,6,3,,,,,2,1,Completed,3.4,1.33,3.45,1.35,3.5,1.35,3.36,1.32
39,Los Cabos,Los Cabos Open,17/07/2025,ATP250,Outdoor,Hard,2nd Round,3,Shapovalov D.,Nanda G.,33,405,1586,115,6,1,6,2,,,,,,,2,0,Completed,1.22,4.33,1.24,4.56,1.24,4.56,1.22,4.24
39,Los Cabos,Los Cabos Open,17/07/2025,ATP250,Outdoor,Hard,2nd Round,3,Nava E.,Bu Y.,123,73,495,862,3,6,7,5,7,6,,,,,2,1,Completed,2.05,1.73,2.15,1.78,2.15,1.83,2.01,1.77
39,Los Cabos,Los Cabos Open,17/07/2025,ATP250,Outdoor,Hard,2nd Round,3,Rublev A.,Hernandez A.,10,493,3110,82,6,3,6,2,,,,,,,2,0,Completed,1.01,13,1.02,30.52,1.03,30.52,1.02,16.04
39,Los Cabos,Los Cabos Open,17/07/2025,ATP250,Outdoor,Hard,2nd Round,3,Kovacevic A.,Alvarez Valdes L.C.,76,784,799,29,7,5,6,4,,,,,,,2,0,Completed,1.14,5,1.17,5.8,1.17,5.8,1.15,5.3
39,Los Cabos,Los Cabos Open,17/07/2025,ATP250,Outdoor,Hard,2nd Round,3,Duckworth J.,Davidovich Fokina A.,113,26,550,1945,6,3,6,4,,,,,,,2,0,Completed,4.33,1.22,4.5,1.24,4.5,1.24,4.22,1.22
39,Los Cabos,Los Cabos Open,17/07/2025,ATP250,Outdoor,Hard,2nd Round,3,Schoolkate T.,Altmaier D.,110,61,574,958,6,3,6,4,,,,,,,2,0,Completed,2.3,1.57,2.4,1.64,2.4,1.65,2.25,1.62
39,Los Cabos,Los Cabos Open,17/07/2025,ATP250,Outdoor,Hard,2nd Round,3,Walton A.,Basavareddy N.,97,111,638,561,6,1,6,0,,,,,,,2,0,Completed,2.4,1.53,2.46,1.61,2.46,1.61,2.34,1.57
39,Los Cabos,Los Cabos Open,18/07/2025,ATP250,Outdoor,Hard,Quarterfinals,3,Shapovalov D.,Schoolkate T.,33,110,1586,574,6,3,6,2,,,,,,,2,0,Completed,1.36,3.2,1.36,3.45,1.4,3.45,1.38,3.02
39,Los Cabos,Los Cabos Open,18/07/2025,ATP250,Outdoor,Hard,Quarterfinals,3,Walton A.,Duckworth J.,97,113,638,550,3,6,6,3,6,4,,,,,2,1,Completed,1.67,2.25,1.68,2.32,1.68,2.32,1.64,2.23
39,Los Cabos,Los Cabos Open,18/07/2025,ATP250,Outdoor,Hard,Quarterfinals,3,Rublev A.,Nava E.,10,123,3110,495,5,7,6,4,6,3,,,,,2,1,Completed,1.2,4.75,1.2,5.31,1.2,5.31,1.17,4.9
39,Los Cabos,Los Cabos Open,18/07/2025,ATP250,Outdoor,Hard,Quarterfinals,3,Kovacevic A.,Ficovich J.P.,76,148,799,391,6,3,6,1,,,,,,,2,0,Completed,1.44,2.7,1.43,3.07,1.45,3.07,1.42,2.81
39,Los Cabos,Los Cabos Open,19/07/2025,ATP250,Outdoor,Hard,Semifinals,3,Shapovalov D.,Walton A.,33,97,1586,638,6,2,6,2,,,,,,,2,0,Completed,1.29,3.4,1.35,3.51,1.35,3.51,1.32,3.32
39,Los Cabos,Los Cabos Open,19/07/2025,ATP250,Outdoor,Hard,Semifinals,3,Kovacevic A.,Rublev A.,76,10,799,3110,3,6,6,4,6,4,,,,,2,1,Completed,4,1.22,4.27,1.27,4.33,1.27,4.01,1.23
