ATP,Location,Tournament,Date,Series,Court,Surface,Round,Best of,Winner,Loser,WRank,LRank,WPts,LPts,W1,L1,W2,L2,W3,L3,W4,L4,W5,L5,Wsets,Lsets,Comment,B365W,B365L,PSW,PSL,MaxW,MaxL,AvgW,AvgL
27,Geneva,Geneva Open,18/05/2025,ATP250,Outdoor,Clay,1st Round,3,Popyrin A.,Jarry N.,25,150,1900,390,6,4,3,6,7,5,,,,,2,1,Completed,1.8,2,1.94,1.94,1.97,2.05,1.83,1.99
27,Geneva,Geneva Open,18/05/2025,ATP250,Outdoor,Clay,1st Round,3,Borges N.,Michelsen A.,41,33,1270,1550,4,6,6,3,6,3,,,,,2,1,Completed,1.67,2.2,1.7,2.27,1.77,2.27,1.71,2.13
27,Geneva,Geneva Open,19/05/2025,ATP250,Outdoor,Clay,1st Round,3,Fearnley J.,Lajovic D.,54,124,976,466,6,4,6,1,,,,,,,2,0,Completed,1.8,2,1.9,1.99,1.94,2.05,1.85,1.95
27,Geneva,Geneva Open,19/05/2025,ATP250,Outdoor,Clay,1st Round,3,Ofner S.,Gakhov I.,128,265,458,212,6,1,6,2,,,,,,,2,0,Completed,1.17,5,1.21,4.9,1.21,5.6,1.18,4.85
27,Geneva,Geneva Open,19/05/2025,ATP250,Outdoor,Clay,1st Round,3,Nishikori K.,Tien L.,62,67,928,893,4,6,6,4,6,4,,,,,2,1,Completed,1.8,2,1.83,2.07,1.89,2.1,1.78,2.03
27,Geneva,Geneva Open,19/05/2025,ATP250,Outdoor,Clay,1st Round,3,Halys Q.,Munar J.,50,58,1024,962,4,6,6,3,7,6,,,,,2,1,Completed,2.75,1.44,3.01,1.44,3.1,1.46,2.82,1.43
27,Geneva,Geneva Open,19/05/2025,ATP250,Outdoor,Clay,1st Round,3,Arnaldi M.,Gaston H.,39,74,1365,816,6,7,6,4,6,4,,,,,2,1,Completed,1.33,3.4,1.37,3.37,1.4,3.4,1.33,3.27
27,Geneva,Geneva Open,19/05/2025,ATP250,Outdoor,Clay,1st Round,3,Norrie C.,Stricker D.,90,233,657,240,7,6,6,3,,,,,,,2,0,Completed,1.33,3.4,1.34,3.56,1.36,3.6,1.32,3.37
27,Geneva,Geneva Open,19/05/2025,ATP250,Outdoor,Clay,1st Round,3,Fucsovics M.,Bergs Z.,134,49,443,1051,6,2,6,3,,,,,,,2,0,Completed,1.67,2.2,1.71,2.24,1.77,2.28,1.71,2.15
27,Geneva,Geneva Open,20/05/2025,ATP250,Outdoor,Clay,1st Round,3,Rinderknech A.,Kecmanovic M.,72,46,820,1146,6,4,6,2,,,,,,,2,0,Completed,2.75,1.44,2.82,1.48,2.92,1.5,2.76,1.45
27,Geneva,Geneva Open,20/05/2025,ATP250,Outdoor,Clay,1st Round,3,Hurkacz H.,Cazaux A.,31,113,1665,508,6,3,6,4,,,,,,,2,0,Completed,1.22,4.33,1.24,4.54,1.24,4.9,1.22,4.34
27,Geneva,Geneva Open,20/05/2025,ATP250,Outdoor,Clay,1st Round,3,Marozsan F.,Sell K.,56,300,975,175,6,1,6,1,,,,,,,2,0,Completed,1.1,7,1.12,7.35,1.15,7.6,1.12,6.41
27,Geneva,Geneva Open,21/05/2025,ATP250,Outdoor,Clay,2nd Round,3,Fritz T.,Halys Q.,4,50,4625,1024,6,4,7,6,,,,,,,2,0,Completed,1.22,4.33,1.24,4.59,1.26,4.8,1.22,4.32
27,Geneva,Geneva Open,21/05/2025,ATP250,Outdoor,Clay,2nd Round,3,Khachanov K.,Nishikori K.,24,62,1910,928,7,5,2,5,,,,,,,1,0,Retired,1.36,3.2,1.35,3.42,1.36,3.42,1.35,3.18
27,Geneva,Geneva Open,21/05/2025,ATP250,Outdoor,Clay,2nd Round,3,Ofner S.,Borges N.,128,41,458,1270,7,6,7,6,,,,,,,2,0,Completed,1.91,1.91,1.85,2.02,1.92,2.06,1.86,1.95
27,Geneva,Geneva Open,21/05/2025,ATP250,Outdoor,Clay,2nd Round,3,Arnaldi M.,Marozsan F.,39,56,1365,975,6,3,7,6,,,,,,,2,0,Completed,2.1,1.73,2.15,1.79,2.16,1.84,2.07,1.76
27,Geneva,Geneva Open,21/05/2025,ATP250,Outdoor,Clay,2nd Round,3,Hurkacz H.,Rinderknech A.,31,72,1665,820,6,4,6,1,,,,,,,2,0,Completed,1.3,3.5,1.36,3.49,1.38,3.62,1.32,3.38
27,Geneva,Geneva Open,21/05/2025,ATP250,Outdoor,Clay,2nd Round,3,Djokovic N.,Fucsovics M.,6,134,4080,443,6,2,6,3,,,,,,,2,0,Completed,1.25,4,1.29,4.06,1.34,4.08,1.26,3.82
27,Geneva,Geneva Open,21/05/2025,ATP250,Outdoor,Clay,2nd Round,3,Popyrin A.,Fearnley J.,25,54,1900,976,6,4,6,3,,,,,,,2,0,Completed,1.91,1.91,1.94,1.96,1.97,2,1.91,1.89
27,Geneva,Geneva Open,21/05/2025,ATP250,Outdoor,Clay,2nd Round,3,Norrie C.,Machac T.,90,21,657,2265,3,6,6,2,4,3,,,,,1,1,Retired,2.5,1.53,2.62,1.56,2.62,1.59,2.48,1.54
27,Geneva,Geneva Open,22/05/2025,ATP250,Outdoor,Clay,Quarterfinals,3,Ofner S.,Khachanov K.,128,24,458,1910,4,6,6,4,6,4,,,,,2,1,Completed,2.63,1.5,2.78,1.49,2.82,1.55,2.62,1.49
27,Geneva,Geneva Open,22/05/2025,ATP250,Outdoor,Clay,Quarterfinals,3,Hurkacz H.,Fritz T.,31,4,1665,4625,6,3,7,6,,,,,,,2,0,Completed,2.3,1.62,2.34,1.68,2.42,1.68,2.3,1.62
27,Geneva,Geneva Open,22/05/2025,ATP250,Outdoor,Clay,Quarterfinals,3,Djokovic N.,Arnaldi M.,6,39,4080,1365,6,4,6,4,,,,,,,2,0,Completed,1.29,3.75,1.31,3.84,1.34,3.85,1.3,3.58
