ATP,Location,Tournament,Date,Series,Court,Surface,Round,Best of,Winner,Loser,WRank,LRank,WPts,LPts,W1,L1,W2,L2,W3,L3,W4,L4,W5,L5,Wsets,Lsets,Comment,B365W,B365L,PSW,PSL,MaxW,MaxL,AvgW,AvgL
16,Santiago,Chile Open,24/02/2025,ATP250,Indoor,Clay,1st Round,3,Hanfmann Y.,Diaz Acosta F.,109,130,534,448,7,5,6,3,,,,,,,2,0,Completed,2.38,1.57,2.33,1.67,2.4,1.74,2.29,1.61
16,Santiago,Chile Open,24/02/2025,ATP250,Indoor,Clay,1st Round,3,Djere L.,Buse I.,103,227,571,245,6,3,6,4,,,,,,,2,0,Completed,1.2,4.5,1.19,5.22,1.22,5.3,1.19,4.59
16,Santiago,Chile Open,24/02/2025,ATP250,Indoor,Clay,1st Round,3,Heide G.,Seyboth Wild T.,160,86,359,682,7,5,6,2,,,,,,,2,0,Completed,2.5,1.53,2.39,1.64,2.5,1.64,2.42,1.55
16,Santiago,Chile Open,24/02/2025,ATP250,Indoor,Clay,1st Round,3,Garin C.,Ficovich J.P.,147,175,402,330,2,6,6,4,6,4,,,,,2,1,Completed,1.5,2.63,1.56,2.59,1.56,2.63,1.51,2.52
16,Santiago,Chile Open,25/02/2025,ATP250,Indoor,Clay,1st Round,3,Etcheverry T.,Gaston H.,43,92,1240,636,6,2,6,3,,,,,,,2,0,Completed,1.22,4.33,1.26,4.22,1.26,4.55,1.23,4.08
16,Santiago,Chile Open,25/02/2025,ATP250,Indoor,Clay,1st Round,3,Dzumhur D.,Moutet C.,90,65,662,872,6,2,3,6,6,2,,,,,2,1,Completed,2.75,1.44,2.69,1.52,2.78,1.52,2.7,1.46
16,Santiago,Chile Open,25/02/2025,ATP250,Indoor,Clay,1st Round,3,Monteiro T.,Cerundolo J.M.,108,123,540,476,6,3,3,6,7,6,,,,,2,1,Completed,1.8,2,1.9,1.99,1.91,2,1.84,1.95
16,Santiago,Chile Open,25/02/2025,ATP250,Indoor,Clay,1st Round,3,Ugo Carabelli C.,Jarry N.,69,45,847,1225,5,7,6,3,7,6,,,,,2,1,Completed,2.75,1.44,2.92,1.46,2.92,1.46,2.73,1.44
16,Santiago,Chile Open,25/02/2025,ATP250,Indoor,Clay,1st Round,3,Faria J.,Darderi L.,87,59,674,985,6,3,6,4,,,,,,,2,0,Completed,2.38,1.57,2.55,1.57,2.55,1.58,2.43,1.54
16,Santiago,Chile Open,25/02/2025,ATP250,Indoor,Clay,1st Round,3,Navone M.,Shevchenko A.,64,95,890,618,6,2,6,2,,,,,,,2,0,Completed,1.3,3.5,1.36,3.42,1.36,3.5,1.32,3.3
16,Santiago,Chile Open,26/02/2025,ATP250,Indoor,Clay,1st Round,3,Coria F.,Barrios M.,136,145,433,407,6,1,6,0,,,,,,,2,0,Completed,2.2,1.67,2.18,1.75,2.2,1.75,2.14,1.67
16,Santiago,Chile Open,26/02/2025,ATP250,Indoor,Clay,1st Round,3,Comesana F.,Meligeni Alves F.,67,194,848,307,7,6,7,6,,,,,,,2,0,Completed,1.73,2.1,1.77,2.16,1.8,2.16,1.73,2.07
